adcode,province,city,district,lon,lat
520203,贵州省,六盘水市,六枝特区,105.477199,26.214356
520204,贵州省,六盘水市,水城区,104.957871,26.547604
520281,贵州省,六盘水市,盘州市,104.471554,25.709878
520302,贵州省,遵义市,红花岗区,106.893598,27.644793
520303,贵州省,遵义市,汇川区,106.933727,27.749716
520304,贵州省,遵义市,播州区,106.829081,27.535735
520322,贵州省,遵义市,桐梓县,106.824661,28.132991
520323,贵州省,遵义市,绥阳县,107.191326,27.946049
520324,贵州省,遵义市,正安县,107.454463,28.553507
520325,贵州省,遵义市,道真仡佬族苗族自治县,107.613076,28.862548
520326,贵州省,遵义市,务川仡佬族苗族自治县,107.899353,28.562921
520327,贵州省,遵义市,凤冈县,107.71646,27.954424
520328,贵州省,遵义市,湄潭县,107.465492,27.748942
520329,贵州省,遵义市,余庆县,107.906043,27.21513
520330,贵州省,遵义市,习水县,106.19715,28.332923
520381,贵州省,遵义市,赤水市,105.697501,28.590474
520382,贵州省,遵义市,仁怀市,106.401322,27.791883
520402,贵州省,安顺市,西秀区,105.966086,26.243928
520403,贵州省,安顺市,平坝区,106.255768,26.405968
520422,贵州省,安顺市,普定县,105.743156,26.301876
520423,贵州省,安顺市,镇宁布依族苗族自治县,105.770543,26.057248
520424,贵州省,安顺市,关岭布依族苗族自治县,105.538335,25.953518
520425,贵州省,安顺市,紫云苗族布依族自治县,106.084441,25.751047
520502,贵州省,毕节市,七星关区,105.305219,27.298304
520521,贵州省,毕节市,大方县,105.601963,27.14443
520523,贵州省,毕节市,金沙县,106.220112,27.458601
520524,贵州省,毕节市,织金县,105.770249,26.663649
520525,贵州省,毕节市,纳雍县,105.414578,26.779344
520526,贵州省,毕节市,威宁彝族回族苗族自治县,104.252787,26.873872
520527,贵州省,毕节市,赫章县,104.728011,27.117933
520581,贵州省,毕节市,黔西市,106.032277,27.008681
520602,贵州省,铜仁市,碧江区,109.264271,27.815244
520603,贵州省,铜仁市,万山区,109.153685,27.671268
520621,贵州省,铜仁市,江口县,108.843993,27.704883
520622,贵州省,铜仁市,玉屏侗族自治县,108.906415,27.235816
520623,贵州省,铜仁市,石阡县,108.223686,27.513499
520624,贵州省,铜仁市,思南县,108.253798,27.937464
520625,贵州省,铜仁市,印江土家族苗族自治县,108.409638,27.994442
520626,贵州省,铜仁市,德江县,108.120773,28.264028
520627,贵州省,铜仁市,沿河土家族自治县,108.503152,28.564083
520628,贵州省,铜仁市,松桃苗族自治县,109.202877,28.15427
522301,贵州省,黔西南布依族苗族自治州,兴义市,104.895503,25.09196
522302,贵州省,黔西南布依族苗族自治州,兴仁市,105.186132,25.43509
522323,贵州省,黔西南布依族苗族自治州,普安县,104.953289,25.784225
522324,贵州省,黔西南布依族苗族自治州,晴隆县,105.218956,25.834729
522325,贵州省,黔西南布依族苗族自治州,贞丰县,105.64976,25.38558
522326,贵州省,黔西南布依族苗族自治州,望谟县,106.094864,25.174204
522327,贵州省,黔西南布依族苗族自治州,册亨县,105.811592,24.983663
522328,贵州省,黔西南布依族苗族自治州,安龙县,105.442702,25.099014
522601,贵州省,黔东南苗族侗族自治州,凯里市,107.981409,26.5662
522622,贵州省,黔东南苗族侗族自治州,黄平县,107.916651,26.905278
522623,贵州省,黔东南苗族侗族自治州,施秉县,108.124531,27.033107
522624,贵州省,黔东南苗族侗族自治州,三穗县,108.675265,26.953359
522625,贵州省,黔东南苗族侗族自治州,镇远县,108.429536,27.049033
522626,贵州省,黔东南苗族侗族自治州,岑巩县,108.815855,27.174124
522627,贵州省,黔东南苗族侗族自治州,天柱县,109.207826,26.909548
522628,贵州省,黔东南苗族侗族自治州,锦屏县,109.200808,26.675919
522629,贵州省,黔东南苗族侗族自治州,剑河县,108.441501,26.728274
522630,贵州省,黔东南苗族侗族自治州,台江县,108.321244,26.667525
522631,贵州省,黔东南苗族侗族自治州,黎平县,109.125826,26.213304
522632,贵州省,黔东南苗族侗族自治州,榕江县,108.52188,25.931893
522633,贵州省,黔东南苗族侗族自治州,从江县,108.904998,25.754638
522634,贵州省,黔东南苗族侗族自治州,雷山县,108.078217,26.378892
522635,贵州省,黔东南苗族侗族自治州,麻江县,107.589455,26.49129
522636,贵州省,黔东南苗族侗族自治州,丹寨县,107.789301,26.19857
522701,贵州省,黔南布依族苗族自治州,都匀市,107.518628,26.259456
522702,贵州省,黔南布依族苗族自治州,福泉市,107.520371,26.686773
522722,贵州省,黔南布依族苗族自治州,荔波县,107.88057,25.402528
522723,贵州省,黔南布依族苗族自治州,贵定县,107.232208,26.557205
522725,贵州省,黔南布依族苗族自治州,瓮安县,107.471307,27.07838
522726,贵州省,黔南布依族苗族自治州,独山县,107.557591,25.865418
522727,贵州省,黔南布依族苗族自治州,平塘县,107.322635,25.822395
522728,贵州省,黔南布依族苗族自治州,罗甸县,106.751724,25.42616
522729,贵州省,黔南布依族苗族自治州,长顺县,106.44057,26.003187
522730,贵州省,黔南布依族苗族自治州,龙里县,106.979177,26.453546
522731,贵州省,黔南布依族苗族自治州,惠水县,106.656993,26.132045
522732,贵州省,黔南布依族苗族自治州,三都水族自治县,107.869489,25.983572
530102,云南省,昆明市,五华区,102.707262,25.043635
530103,云南省,昆明市,盘龙区,102.751643,25.116512
530111,云南省,昆明市,官渡区,102.748888,24.950285
530112,云南省,昆明市,西山区,102.664426,25.038039
530113,云南省,昆明市,东川区,103.187825,26.082997
530114,云南省,昆明市,呈贡区,102.822104,24.885738
530115,云南省,昆明市,晋宁区,102.595325,24.669077
530124,云南省,昆明市,富民县,102.497722,25.221924
530125,云南省,昆明市,宜良县,103.141674,24.91983
530126,云南省,昆明市,石林彝族自治县,103.290536,24.771761
530127,云南省,昆明市,嵩明县,103.043384,25.327273
530128,云南省,昆明市,禄劝彝族苗族自治县,102.471993,25.551768
530129,云南省,昆明市,寻甸回族彝族自治县,103.256559,25.558163
530181,云南省,昆明市,安宁市,102.47865,24.919831
530302,云南省,曲靖市,麒麟区,103.804406,25.496472
530303,云南省,曲靖市,沾益区,103.822104,25.600424
530304,云南省,曲靖市,马龙区,103.578459,25.428102
530322,云南省,曲靖市,陆良县,103.66671,25.0293
530323,云南省,曲靖市,师宗县,103.985224,24.822471
530324,云南省,曲靖市,罗平县,104.297124,24.865388
530325,云南省,曲靖市,富源县,104.255082,25.674217
530326,云南省,曲靖市,会泽县,103.297155,26.417116
530381,云南省,曲靖市,宣威市,104.104255,26.218956
530402,云南省,玉溪市,红塔区,102.540122,24.341215
530403,云南省,玉溪市,江川区,102.748499,24.299441
530423,云南省,玉溪市,通海县,102.725538,24.11114
530424,云南省,玉溪市,华宁县,102.928914,24.19322
530425,云南省,玉溪市,易门县,102.161947,24.672156
530426,云南省,玉溪市,峨山彝族自治县,102.405698,24.168899
530427,云南省,玉溪市,新平彝族傣族自治县,101.990805,24.070436
530428,云南省,玉溪市,元江哈尼族彝族傣族自治县,101.998138,23.596068
530481,云南省,玉溪市,澄江市,102.904181,24.675536
530502,云南省,保山市,隆阳区,99.165638,25.121137
530521,云南省,保山市,施甸县,99.18919,24.723084
530523,云南省,保山市,龙陵县,98.68941,24.586703
530524,云南省,保山市,昌宁县,99.605105,24.827739
530581,云南省,保山市,腾冲市,98.490276,25.020283
530602,云南省,昭通市,昭阳区,103.706323,27.320035
530621,云南省,昭通市,鲁甸县,103.557969,27.186668
530622,云南省,昭通市,巧家县,102.935343,26.896904
530623,云南省,昭通市,盐津县,104.234458,28.108475
530624,云南省,昭通市,大关县,103.891164,27.748054
530625,云南省,昭通市,永善县,103.63756,28.229018
530626,云南省,昭通市,绥江县,103.968995,28.592119
530627,云南省,昭通市,镇雄县,104.873486,27.441527
530628,云南省,昭通市,彝良县,104.055991,27.624277
530629,云南省,昭通市,威信县,105.049012,27.846839
530681,云南省,昭通市,水富市,104.415964,28.629951
530702,云南省,丽江市,古城区,100.22583,26.876468
530721,云南省,丽江市,玉龙纳西族自治县,100.236967,26.821494
530722,云南省,丽江市,永胜县,100.750907,26.684215
530723,云南省,丽江市,华坪县,101.265373,26.629598
530724,云南省,丽江市,宁蒗彝族自治县,100.851083,27.282207
530802,云南省,普洱市,思茅区,100.977069,22.786769
530821,云南省,普洱市,宁洱哈尼族彝族自治县,101.045743,23.048809
530822,云南省,普洱市,墨江哈尼族自治县,101.692461,23.431894
530823,云南省,普洱市,景东彝族自治县,100.833877,24.446731
530824,云南省,普洱市,景谷傣族彝族自治县,100.702807,23.496987
530825,云南省,普洱市,镇沅彝族哈尼族拉祜族自治县,101.108733,24.00445
530826,云南省,普洱市,江城哈尼族彝族自治县,101.862344,22.585858
530827,云南省,普洱市,孟连傣族拉祜族佤族自治县,99.584225,22.329053
530828,云南省,普洱市,澜沧拉祜族自治县,99.932045,22.555799
530829,云南省,普洱市,西盟佤族自治县,99.59016,22.644237
530902,云南省,临沧市,临翔区,100.082073,23.895298
530921,云南省,临沧市,凤庆县,99.92873,24.580559
530922,云南省,临沧市,云县,100.1303,24.444461
530923,云南省,临沧市,永德县,99.258702,24.018463
530924,云南省,临沧市,镇康县,98.825389,23.762886
530925,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,99.828225,23.472719
530926,云南省,临沧市,耿马傣族佤族自治县,99.397126,23.538092
530927,云南省,临沧市,沧源佤族自治县,99.245894,23.146758
532301,云南省,楚雄彝族自治州,楚雄市,101.546242,25.032945
532302,云南省,楚雄彝族自治州,禄丰市,102.079082,25.151061
532322,云南省,楚雄彝族自治州,双柏县,101.642369,24.688814
532323,云南省,楚雄彝族自治州,牟定县,101.546898,25.312939
532324,云南省,楚雄彝族自治州,南华县,101.283236,25.200163
532325,云南省,楚雄彝族自治州,姚安县,101.241632,25.504287
532326,云南省,楚雄彝族自治州,大姚县,101.336576,25.729551
532327,云南省,楚雄彝族自治州,永仁县,101.666795,26.049522
532328,云南省,楚雄彝族自治州,元谋县,101.87434,25.704499
532329,云南省,楚雄彝族自治州,武定县,102.403949,25.530731
532501,云南省,红河哈尼族彝族自治州,个旧市,103.152663,23.389935
532502,云南省,红河哈尼族彝族自治州,开远市,103.266908,23.714518
532503,云南省,红河哈尼族彝族自治州,蒙自市,103.364936,23.396111
532504,云南省,红河哈尼族彝族自治州,弥勒市,103.414817,24.411774
532523,云南省,红河哈尼族彝族自治州,屏边苗族自治县,103.675458,22.986733
532524,云南省,红河哈尼族彝族自治州,建水县,102.826178,23.635824
532525,云南省,红河哈尼族彝族自治州,石屏县,102.496138,23.705707
532527,云南省,红河哈尼族彝族自治州,泸西县,103.76615,24.531981
532528,云南省,红河哈尼族彝族自治州,元阳县,102.835358,23.219671
532529,云南省,红河哈尼族彝族自治州,红河县,102.420566,23.368946
532530,云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,103.227982,22.769894
532531,云南省,红河哈尼族彝族自治州,绿春县,102.392655,22.993654
532532,云南省,红河哈尼族彝族自治州,河口瑶族自治县,103.939265,22.529438
532601,云南省,文山壮族苗族自治州,文山市,104.233237,23.38683
532622,云南省,文山壮族苗族自治州,砚山县,104.336905,23.605075
532623,云南省,文山壮族苗族自治州,西畴县,104.671802,23.437707
532624,云南省,文山壮族苗族自治州,麻栗坡县,104.702732,23.125837
532625,云南省,文山壮族苗族自治州,马关县,104.394524,23.013108
532626,云南省,文山壮族苗族自治州,丘北县,104.166713,24.05064
532627,云南省,文山壮族苗族自治州,广南县,105.055075,24.046378
532628,云南省,文山壮族苗族自治州,富宁县,105.630921,23.625072
532801,云南省,西双版纳傣族自治州,景洪市,100.799595,22.011792
532822,云南省,西双版纳傣族自治州,勐海县,100.452444,21.957323
532823,云南省,西双版纳傣族自治州,勐腊县,101.564635,21.459233
532901,云南省,大理白族自治州,大理市,100.301614,25.678466
532922,云南省,大理白族自治州,漾濞彝族自治县,99.958089,25.669944
532923,云南省,大理白族自治州,祥云县,100.549961,25.483727
532924,云南省,大理白族自治州,宾川县,100.590274,25.830491
532925,云南省,大理白族自治州,弥渡县,100.491038,25.343778
532926,云南省,大理白族自治州,南涧彝族自治县,100.510333,25.032353
532927,云南省,大理白族自治州,巍山彝族回族自治县,100.306977,25.227065
532928,云南省,大理白族自治州,永平县,99.54063,25.464134
532929,云南省,大理白族自治州,云龙县,99.371021,25.885733
532930,云南省,大理白族自治州,洱源县,99.962294,26.11337
532931,云南省,大理白族自治州,剑川县,99.905041,26.536889
532932,云南省,大理白族自治州,鹤庆县,100.176331,26.560122
533102,云南省,德宏傣族景颇族自治州,瑞丽市,97.855423,24.018377
533103,云南省,德宏傣族景颇族自治州,芒市,98.58809,24.433766
533122,云南省,德宏傣族景颇族自治州,梁河县,98.296584,24.804275
533123,云南省,德宏傣族景颇族自治州,盈江县,97.943474,24.691325
533124,云南省,德宏傣族景颇族自治州,陇川县,97.793359,24.182347
533301,云南省,怒江傈僳族自治州,泸水市,98.857723,25.822579
533323,云南省,怒江傈僳族自治州,福贡县,98.869132,26.901831
533324,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,98.666279,27.740839
533325,云南省,怒江傈僳族自治州,兰坪白族普米族自治县,99.416628,26.453622
533401,云南省,迪庆藏族自治州,香格里拉市,99.743582,27.842185
533422,云南省,迪庆藏族自治州,德钦县,98.917851,28.464213
533423,云南省,迪庆藏族自治州,维西傈僳族自治县,99.300937,27.163808
540102,西藏自治区,拉萨市,城关区,91.140368,29.654813
540103,西藏自治区,拉萨市,堆龙德庆区,91.002866,29.646815
540104,西藏自治区,拉萨市,达孜区,91.349503,29.670173
540121,西藏自治区,拉萨市,林周县,91.265287,29.893545
540122,西藏自治区,拉萨市,当雄县,91.101186,30.473134
540123,西藏自治区,拉萨市,尼木县,90.16446,29.43202
540124,西藏自治区,拉萨市,曲水县,90.743355,29.354293
540127,西藏自治区,拉萨市,墨竹工卡县,91.739134,29.850344
540202,西藏自治区,日喀则市,桑珠孜区,88.898503,29.247726
540221,西藏自治区,日喀则市,南木林县,89.099243,29.682331
540222,西藏自治区,日喀则市,江孜县,89.605654,28.91186
540223,西藏自治区,日喀则市,定日县,87.12612,28.658743
540224,西藏自治区,日喀则市,萨迦县,88.021674,28.899664
540225,西藏自治区,日喀则市,拉孜县,87.636934,29.08188
540226,西藏自治区,日喀则市,昂仁县,87.227739,29.299444
540227,西藏自治区,日喀则市,谢通门县,88.255784,29.425455
540228,西藏自治区,日喀则市,白朗县,89.261977,29.107688
540229,西藏自治区,日喀则市,仁布县,89.841983,29.230933
540230,西藏自治区,日喀则市,康马县,89.681663,28.555627
540231,西藏自治区,日喀则市,定结县,87.765872,28.364159
540232,西藏自治区,日喀则市,仲巴县,84.03793,29.758021
540233,西藏自治区,日喀则市,亚东县,88.907136,27.486094
540234,西藏自治区,日喀则市,吉隆县,85.298109,28.856542
540235,西藏自治区,日喀则市,聂拉木县,85.982237,28.155186
540236,西藏自治区,日喀则市,萨嘎县,85.232941,29.328818
540237,西藏自治区,日喀则市,岗巴县,88.515318,28.271189
540302,西藏自治区,昌都市,卡若区,97.196021,31.112087
540321,西藏自治区,昌都市,江达县,98.218336,31.499176
540322,西藏自治区,昌都市,贡觉县,98.27097,30.860099
540323,西藏自治区,昌都市,类乌齐县,96.599386,31.211378
540324,西藏自治区,昌都市,丁青县,95.619868,31.409024
540325,西藏自治区,昌都市,察雅县,97.568752,30.653943
540326,西藏自治区,昌都市,八宿县,96.917836,30.053209
540327,西藏自治区,昌都市,左贡县,97.841176,29.671488
540328,西藏自治区,昌都市,芒康县,98.593493,29.679957
540329,西藏自治区,昌都市,洛隆县,95.825169,30.741988
540330,西藏自治区,昌都市,边坝县,94.7078,30.933652
540402,西藏自治区,林芝市,巴宜区,94.361094,29.636576
540421,西藏自治区,林芝市,工布江达县,93.246077,29.88528
540423,西藏自治区,林芝市,墨脱县,95.332108,29.325425
540424,西藏自治区,林芝市,波密县,95.768439,29.859751
540425,西藏自治区,林芝市,察隅县,97.466919,28.66128
540426,西藏自治区,林芝市,朗县,93.07254,29.046892
540481,西藏自治区,林芝市,米林市,94.213059,29.215971
540502,西藏自治区,山南市,乃东区,91.761538,29.224904
540521,西藏自治区,山南市,扎囊县,91.33725,29.245113
540522,西藏自治区,山南市,贡嘎县,90.978425,29.290169
540523,西藏自治区,山南市,桑日县,92.017723,29.259439
540524,西藏自治区,山南市,琼结县,91.684307,29.024492
540525,西藏自治区,山南市,曲松县,92.203738,29.062826
540526,西藏自治区,山南市,措美县,91.433509,28.438202
540527,西藏自治区,山南市,洛扎县,90.859971,28.385811
540528,西藏自治区,山南市,加查县,92.597518,29.138165
540529,西藏自治区,山南市,隆子县,92.461774,28.40743
540531,西藏自治区,山南市,浪卡子县,90.400251,28.96693
540581,西藏自治区,山南市,错那市,91.957155,27.991121
540602,西藏自治区,那曲市,色尼区,92.053498,31.469645
540621,西藏自治区,那曲市,嘉黎县,93.232347,30.641543
540622,西藏自治区,那曲市,比如县,93.681302,31.477914
540623,西藏自治区,那曲市,聂荣县,92.303377,32.10775
540624,西藏自治区,那曲市,安多县,91.68195,32.265016
540625,西藏自治区,那曲市,申扎县,88.709936,30.93045
540626,西藏自治区,那曲市,索县,93.785068,31.888045
540627,西藏自治区,那曲市,班戈县,90.009822,31.392157
540628,西藏自治区,那曲市,巴青县,94.053438,31.91847
540629,西藏自治区,那曲市,尼玛县,87.236772,31.784701
540630,西藏自治区,那曲市,双湖县,88.838017,33.188355
542521,西藏自治区,阿里地区,普兰县,81.177116,30.290467
542522,西藏自治区,阿里地区,札达县,79.807096,31.479882
542523,西藏自治区,阿里地区,噶尔县,80.096591,32.492078
542524,西藏自治区,阿里地区,日土县,79.733552,33.382017
542525,西藏自治区,阿里地区,革吉县,81.145433,32.387233
542526,西藏自治区,阿里地区,改则县,84.057135,32.297165
542527,西藏自治区,阿里地区,措勤县,85.152773,31.015862
610102,陕西省,西安市,新城区,108.960707,34.266601
610103,陕西省,西安市,碑林区,108.940681,34.256727
610104,陕西省,西安市,莲湖区,108.944161,34.26535
610111,陕西省,西安市,灞桥区,109.064675,34.273111
610112,陕西省,西安市,未央区,108.946665,34.293109
610113,陕西省,西安市,雁塔区,108.948592,34.222517
610114,陕西省,西安市,阎良区,109.226124,34.662232
610115,陕西省,西安市,临潼区,109.214249,34.367181
610116,陕西省,西安市,长安区,108.906944,34.158668
610117,陕西省,西安市,高陵区,109.088269,34.53502
610118,陕西省,西安市,鄠邑区,108.604772,34.108707
610122,陕西省,西安市,蓝田县,109.323473,34.151256
610124,陕西省,西安市,周至县,108.222219,34.163592
610202,陕西省,铜川市,王益区,109.075615,35.068925
610203,陕西省,铜川市,印台区,109.099848,35.11454
610204,陕西省,铜川市,耀州区,108.980095,34.909685
610222,陕西省,铜川市,宜君县,109.117063,35.398624
610302,陕西省,宝鸡市,渭滨区,107.155344,34.355068
610303,陕西省,宝鸡市,金台区,107.232733,34.397071
610304,陕西省,宝鸡市,陈仓区,107.368993,34.35073
610305,陕西省,宝鸡市,凤翔区,107.401029,34.522167
610323,陕西省,宝鸡市,岐山县,107.621397,34.44373
610324,陕西省,宝鸡市,扶风县,107.900157,34.375636
610326,陕西省,宝鸡市,眉县,107.750039,34.274774
610327,陕西省,宝鸡市,陇县,106.864404,34.892985
610328,陕西省,宝鸡市,千阳县,107.132421,34.642374
610329,陕西省,宝鸡市,麟游县,107.793524,34.677902
610330,陕西省,宝鸡市,凤县,106.515841,33.910797
610331,陕西省,宝鸡市,太白县,107.318932,34.058299
610402,陕西省,咸阳市,秦都区,108.706347,34.329478
610403,陕西省,咸阳市,杨陵区,108.084661,34.272084
610404,陕西省,咸阳市,渭城区,108.737062,34.36202
610422,陕西省,咸阳市,三原县,108.940754,34.617282
610423,陕西省,咸阳市,泾阳县,108.843029,34.526557
610424,陕西省,咸阳市,乾县,108.239316,34.528262
610425,陕西省,咸阳市,礼泉县,108.424682,34.481875
610426,陕西省,咸阳市,永寿县,108.142197,34.69188
610428,陕西省,咸阳市,长武县,107.79906,35.206273
610429,陕西省,咸阳市,旬邑县,108.333815,35.111787
610430,陕西省,咸阳市,淳化县,108.580164,34.798596
610431,陕西省,咸阳市,武功县,108.200275,34.261026
610481,陕西省,咸阳市,兴平市,108.490497,34.299199
610482,陕西省,咸阳市,彬州市,108.081892,35.035702
610502,陕西省,渭南市,临渭区,109.510051,34.498902
610503,陕西省,渭南市,华州区,109.775765,34.497019
610522,陕西省,渭南市,潼关县,110.246105,34.544294
610523,陕西省,渭南市,大荔县,109.941784,34.797073
610524,陕西省,渭南市,合阳县,110.149412,35.237881
610525,陕西省,渭南市,澄城县,109.932439,35.190256
610526,陕西省,渭南市,蒲城县,109.586263,34.955755
610527,陕西省,渭南市,白水县,109.590501,35.177497
610528,陕西省,渭南市,富平县,109.179903,34.751599
610581,陕西省,渭南市,韩城市,110.44295,35.477145
610582,陕西省,渭南市,华阴市,110.092286,34.566552
610602,陕西省,延安市,宝塔区,109.489726,36.585138
610603,陕西省,延安市,安塞区,109.329236,36.864571
610621,陕西省,延安市,延长县,110.012455,36.579354
610622,陕西省,延安市,延川县,110.193503,36.878324
610625,陕西省,延安市,志丹县,108.767816,36.822232
610626,陕西省,延安市,吴起县,108.176501,36.92746
610627,陕西省,延安市,甘泉县,109.351046,36.276645
610628,陕西省,延安市,富县,109.37884,35.988111
610629,陕西省,延安市,洛川县,109.43249,35.762626
610630,陕西省,延安市,宜川县,110.168963,36.050178
610631,陕西省,延安市,黄龙县,109.84029,35.584655
610632,陕西省,延安市,黄陵县,109.262919,35.579421
610681,陕西省,延安市,子长市,109.675284,37.142462
610702,陕西省,汉中市,汉台区,107.03201,33.067523
610703,陕西省,汉中市,南郑区,106.936235,33.000034
610722,陕西省,汉中市,城固县,107.333787,33.156937
610723,陕西省,汉中市,洋县,107.545678,33.222808
610724,陕西省,汉中市,西乡县,107.766477,32.983282
610725,陕西省,汉中市,勉县,106.673217,33.153636
610726,陕西省,汉中市,宁强县,106.257636,32.830032
610727,陕西省,汉中市,略阳县,106.15658,33.327293
610728,陕西省,汉中市,镇巴县,107.895015,32.536706
610729,陕西省,汉中市,留坝县,106.920781,33.617637
610730,陕西省,汉中市,佛坪县,107.990551,33.524261
610802,陕西省,榆林市,榆阳区,109.72054,38.277078
610803,陕西省,榆林市,横山区,109.294144,37.962477
610822,陕西省,榆林市,府谷县,111.016431,39.015658
610824,陕西省,榆林市,靖边县,108.794153,37.600351
610825,陕西省,榆林市,定边县,107.601048,37.594976
610826,陕西省,榆林市,绥德县,110.263226,37.502984
610827,陕西省,榆林市,米脂县,110.183984,37.755134
610828,陕西省,榆林市,佳县,110.491345,38.01951
610829,陕西省,榆林市,吴堡县,110.739726,37.452179
610830,陕西省,榆林市,清涧县,110.121181,37.088921
610831,陕西省,榆林市,子洲县,110.035124,37.610554
610881,陕西省,榆林市,神木市,110.466867,38.899742
610902,陕西省,安康市,汉滨区,109.026928,32.695436
610921,陕西省,安康市,汉阴县,108.508792,32.893057
610922,陕西省,安康市,石泉县,108.248061,33.03805
610923,陕西省,安康市,宁陕县,108.314299,33.310284
610924,陕西省,安康市,紫阳县,108.534291,32.520209
610925,陕西省,安康市,岚皋县,108.902049,32.307001
610926,陕西省,安康市,平利县,109.361919,32.389061
610927,陕西省,安康市,镇坪县,109.526873,31.883672
610929,陕西省,安康市,白河县,110.112608,32.80901
610981,陕西省,安康市,旬阳市,109.361783,32.832213
611002,陕西省,商洛市,商州区,109.941452,33.862979
611021,陕西省,商洛市,洛南县,110.148526,34.090815
611022,陕西省,商洛市,丹凤县,110.327542,33.696254
611023,陕西省,商洛市,商南县,110.881741,33.531071
611024,陕西省,商洛市,山阳县,109.882289,33.532172
611025,陕西省,商洛市,镇安县,109.152833,33.423764
611026,陕西省,商洛市,柞水县,109.114006,33.686048
620102,甘肃省,兰州市,城关区,103.825315,36.056948
620103,甘肃省,兰州市,七里河区,103.786261,36.066249
620104,甘肃省,兰州市,西固区,103.627966,36.08845
620105,甘肃省,兰州市,安宁区,103.718953,36.104493
620111,甘肃省,兰州市,红古区,102.859338,36.345768
620121,甘肃省,兰州市,永登县,103.260273,36.736457
620122,甘肃省,兰州市,皋兰县,103.947345,36.332434
620123,甘肃省,兰州市,榆中县,104.112541,35.843354
620200,甘肃省,嘉峪关市,嘉峪关市,98.2882,39.77325
620302,甘肃省,金昌市,金川区,102.1939,38.520373
620321,甘肃省,金昌市,永昌县,101.984642,38.243534
620402,甘肃省,白银市,白银区,104.14956,36.53469
620403,甘肃省,白银市,平川区,104.825275,36.728494
620421,甘肃省,白银市,靖远县,104.676202,36.571736
620422,甘肃省,白银市,会宁县,105.052883,35.693241
620423,甘肃省,白银市,景泰县,104.063125,37.18351
620502,甘肃省,天水市,秦州区,105.724914,34.581187
620503,甘肃省,天水市,麦积区,105.889452,34.571143
620521,甘肃省,天水市,清水县,106.137318,34.749906
620522,甘肃省,天水市,秦安县,105.675799,34.859094
620523,甘肃省,天水市,甘谷县,105.340789,34.745447
620524,甘肃省,天水市,武山县,104.89121,34.72183
620525,甘肃省,天水市,张家川回族自治县,106.20513,34.988676
620602,甘肃省,武威市,凉州区,102.641959,37.928217
620621,甘肃省,武威市,民勤县,103.093671,38.624293
620622,甘肃省,武威市,古浪县,102.897542,37.470882
620623,甘肃省,武威市,天祝藏族自治县,103.142416,36.971978
620702,甘肃省,张掖市,甘州区,100.415324,38.944315
620721,甘肃省,张掖市,肃南裕固族自治县,99.627762,38.839221
620722,甘肃省,张掖市,民乐县,100.812047,38.430318
620723,甘肃省,张掖市,临泽县,100.164333,39.15224
620724,甘肃省,张掖市,高台县,99.819265,39.378294
620725,甘肃省,张掖市,山丹县,101.088611,38.7846
620802,甘肃省,平凉市,崆峒区,106.67489,35.542437
620821,甘肃省,平凉市,泾川县,107.367608,35.332992
620822,甘肃省,平凉市,灵台县,107.595874,35.070027
620823,甘肃省,平凉市,崇信县,107.025762,35.305648
620825,甘肃省,平凉市,庄浪县,106.036201,35.20266
620826,甘肃省,平凉市,静宁县,105.732165,35.522035
620881,甘肃省,平凉市,华亭市,106.628899,35.207695
620902,甘肃省,酒泉市,肃州区,98.507834,39.74511
620921,甘肃省,酒泉市,金塔县,98.901523,39.984146
620922,甘肃省,酒泉市,瓜州县,95.782255,40.520457
620923,甘肃省,酒泉市,肃北蒙古族自治县,94.876533,39.512158
620924,甘肃省,酒泉市,阿克塞哈萨克族自治县,94.340202,39.633944
620981,甘肃省,酒泉市,玉门市,97.045617,40.292344
620982,甘肃省,酒泉市,敦煌市,94.66201,40.142141
621002,甘肃省,庆阳市,西峰区,107.650563,35.730318
621021,甘肃省,庆阳市,庆城县,107.881706,36.016125
621022,甘肃省,庆阳市,环县,107.308788,36.568566
621023,甘肃省,庆阳市,华池县,107.98972,36.461474
621024,甘肃省,庆阳市,合水县,108.021859,35.833908
621025,甘肃省,庆阳市,正宁县,108.359964,35.492158
621026,甘肃省,庆阳市,宁县,107.913463,35.509252
621027,甘肃省,庆阳市,镇原县,107.200888,35.677705
621102,甘肃省,定西市,安定区,104.610647,35.580918
621121,甘肃省,定西市,通渭县,105.242312,35.211311
621122,甘肃省,定西市,陇西县,104.634928,35.003899
621123,甘肃省,定西市,渭源县,104.215092,35.137028
621124,甘肃省,定西市,临洮县,103.859446,35.394993
621125,甘肃省,定西市,漳县,104.471722,34.84854
621126,甘肃省,定西市,岷县,104.036731,34.43833
621202,甘肃省,陇南市,武都区,104.921861,33.400685
621221,甘肃省,陇南市,成县,105.729569,33.740547
621222,甘肃省,陇南市,文县,104.6835,32.944031
621223,甘肃省,陇南市,宕昌县,104.393385,34.047261
621224,甘肃省,陇南市,康县,105.608609,33.329212
621225,甘肃省,陇南市,西和县,105.298756,34.014215
621226,甘肃省,陇南市,礼县,105.17864,34.189345
621227,甘肃省,陇南市,徽县,106.087156,33.769927
